event_date,event_timestamp,event_name,user_pseudo_id,platform,device_category,country
20210131,1612069510766593,page_view,1026454.427,WEB,mobile,United States
20210131,1612069529243877,scroll,1026454.427,WEB,mobile,United States
20210131,1612069515781635,page_view,1026454.427,WEB,mobile,United States
20210131,1612069530073506,user_engagement,1026454.427,WEB,mobile,United States
20210131,1612069510766593,session_start,1026454.427,WEB,mobile,United States
20210131,1612069510766593,first_visit,1026454.427,WEB,mobile,United States
20210131,1612111667188347,session_start,1029692.955,WEB,mobile,United States
20210131,1612111667188347,first_visit,1029692.955,WEB,mobile,United States
20210131,1612111672202517,page_view,1029692.955,WEB,mobile,United States
20210131,1612111667188347,page_view,1029692.955,WEB,mobile,United States
20210131,1612111672464586,user_engagement,1029692.955,WEB,mobile,United States
20210131,1612066896873827,user_engagement,1031480.826,WEB,desktop,United States
20210131,1612066887624268,page_view,1031480.826,WEB,desktop,United States
20210131,1612066882613427,first_visit,1031480.826,WEB,desktop,United States
20210131,1612066882613427,page_view,1031480.826,WEB,desktop,United States
20210131,1612066882613427,session_start,1031480.826,WEB,desktop,United States
20210131,1612080240052555,session_start,1034924.613,WEB,mobile,United States
20210131,1612080240052555,first_visit,1034924.613,WEB,mobile,United States
20210131,1612080245394754,page_view,1034924.613,WEB,mobile,United States
20210131,1612080240052555,page_view,1034924.613,WEB,mobile,United States
20210131,1612083151368899,session_start,1037360.494,WEB,desktop,Canada
20210131,1612083156481856,page_view,1037360.494,WEB,desktop,Canada
20210131,1612083151368899,first_visit,1037360.494,WEB,desktop,Canada
20210131,1612083151368899,page_view,1037360.494,WEB,desktop,Canada
20210131,1612090750765848,user_engagement,1037755.388,WEB,mobile,United States
20210131,1612090756117655,page_view,1037755.388,WEB,mobile,United States
20210131,1612090734295924,session_start,1037755.388,WEB,mobile,United States
20210131,1.61209E+15,user_engagement,1037755.388,WEB,mobile,United States
20210131,1612090734295924,page_view,1037755.388,WEB,mobile,United States
20210131,1.61209E+15,page_view,1037755.388,WEB,mobile,United States
20210131,1612090734295924,first_visit,1037755.388,WEB,mobile,United States
20210131,1612086957747233,scroll,1044444.378,WEB,mobile,United States
20210131,1612086990438608,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612086360877538,page_view,1044444.378,WEB,mobile,United States
20210131,1612086735842353,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612086395762041,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612087319639815,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612086900193588,page_view,1044444.378,WEB,mobile,United States
20210131,1612086805539588,scroll,1044444.378,WEB,mobile,United States
20210131,1612087324994298,page_view,1044444.378,WEB,mobile,United States
20210131,1612086721019779,page_view,1044444.378,WEB,mobile,United States
20210131,1612087008029114,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612087013237982,page_view,1044444.378,WEB,mobile,United States
20210131,1.61209E+15,scroll,1044444.378,WEB,mobile,United States
20210131,1612086685844093,page_view,1044444.378,WEB,mobile,United States
20210131,1612087299030511,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612087363468504,scroll,1044444.378,WEB,mobile,United States
20210131,1.61209E+15,user_engagement,1044444.378,WEB,mobile,United States
20210131,1612086365894234,page_view,1044444.378,WEB,mobile,United States
20210131,1612086995671825,page_view,1044444.378,WEB,mobile,United States
20210131,1612086360877538,session_start,1044444.378,WEB,mobile,United States
20210131,1612087304646347,page_view,1044444.378,WEB,mobile,United States
20210131,1612086360877538,first_visit,1044444.378,WEB,mobile,United States
20210131,1612086741056325,page_view,1044444.378,WEB,mobile,United States
20210131,1612129432472208,page_view,1059953.464,WEB,mobile,France
20210131,1612129068327571,first_visit,1059953.464,WEB,mobile,France
20210131,1612129068327571,page_view,1059953.464,WEB,mobile,France
20210131,1612129068327571,session_start,1059953.464,WEB,mobile,France
20210131,1612129073340852,page_view,1059953.464,WEB,mobile,France
20210131,1.61213E+15,user_engagement,1059953.464,WEB,mobile,France
20210131,1612129432472208,scroll,1059953.464,WEB,mobile,France
20210131,1612129420787538,user_engagement,1059953.464,WEB,mobile,France
20210131,1612129426623954,view_promotion,1059953.464,WEB,mobile,France
20210131,1612129426623954,page_view,1059953.464,WEB,mobile,France
20210131,1612129073340852,scroll,1059953.464,WEB,mobile,France
20210131,1612129427258394,user_engagement,1059953.464,WEB,mobile,France
20210131,1612108385441164,page_view,1069458.592,WEB,mobile,China
20210131,1612108385441164,session_start,1069458.592,WEB,mobile,China
20210131,1612108390357829,page_view,1069458.592,WEB,mobile,China
20210131,1612108385441164,first_visit,1069458.592,WEB,mobile,China
20210131,1612062558149504,session_start,1070234.65,WEB,desktop,United States
20210131,1612062558149504,first_visit,1070234.65,WEB,desktop,United States
20210131,1612062560700849,page_view,1070234.65,WEB,desktop,United States
20210131,1612062558149504,page_view,1070234.65,WEB,desktop,United States
20210131,1612062560700849,user_engagement,1070234.65,WEB,desktop,United States
20210131,1.61213E+15,session_start,1095407.761,WEB,mobile,Norway
20210131,1.61213E+15,page_view,1095407.761,WEB,mobile,Norway
20210131,1612126972249378,page_view,1095407.761,WEB,mobile,Norway
20210131,1.61213E+15,first_visit,1095407.761,WEB,mobile,Norway
20210131,1.61209E+15,user_engagement,1101008.727,WEB,desktop,Australia
20210131,1612086143830004,session_start,1101008.727,WEB,desktop,Australia
20210131,1612086143830004,page_view,1101008.727,WEB,desktop,Australia
20210131,1.61209E+15,page_view,1101008.727,WEB,desktop,Australia
20210131,1612086143830004,first_visit,1101008.727,WEB,desktop,Australia
20210131,1612054122270009,session_start,1104658.179,WEB,desktop,China
20210131,1612054122270009,first_visit,1104658.179,WEB,desktop,China
20210131,1612054125828176,user_engagement,1104658.179,WEB,desktop,China
20210131,1612054125828176,page_view,1104658.179,WEB,desktop,China
20210131,1612054122270009,page_view,1104658.179,WEB,desktop,China
20210131,1612076850253667,page_view,1106781.137,WEB,mobile,United States
20210131,1612076850253667,session_start,1106781.137,WEB,mobile,United States
20210131,1612076850253667,first_visit,1106781.137,WEB,mobile,United States
20210131,1612066783986728,user_engagement,1114805.968,WEB,mobile,India
20210131,1612066787331133,page_view,1114805.968,WEB,mobile,India
20210131,1.61207E+15,view_item,1114805.968,WEB,mobile,India
20210131,1612066761108552,page_view,1114805.968,WEB,mobile,India
20210131,1612066761108552,first_visit,1114805.968,WEB,mobile,India
20210131,1612066793880113,page_view,1114805.968,WEB,mobile,India
20210131,1612066761108552,session_start,1114805.968,WEB,mobile,India
20210131,1.61207E+15,page_view,1114805.968,WEB,mobile,India
20210131,1612066793880113,view_item,1114805.968,WEB,mobile,India
20210131,1612091073008407,user_engagement,1138235.098,WEB,mobile,United States
20210131,1612091140179543,page_view,1138235.098,WEB,mobile,United States
20210131,1612091153862381,scroll,1138235.098,WEB,mobile,United States
20210131,1612091173487039,page_view,1138235.098,WEB,mobile,United States
20210131,1612091034508933,page_view,1138235.098,WEB,mobile,United States
20210131,1612091182075422,page_view,1138235.098,WEB,mobile,United States
20210131,1612091188694071,scroll,1138235.098,WEB,mobile,United States
20210131,1612091071827934,scroll,1138235.098,WEB,mobile,United States
20210131,1612091029477789,page_view,1138235.098,WEB,mobile,United States
20210131,1612091105115562,user_engagement,1138235.098,WEB,mobile,United States
20210131,1612091097893396,page_view,1138235.098,WEB,mobile,United States
20210131,1612091047557767,scroll,1138235.098,WEB,mobile,United States
20210131,1612091029477789,session_start,1138235.098,WEB,mobile,United States
20210131,1612091029477789,first_visit,1138235.098,WEB,mobile,United States
20210131,1612091176099519,user_engagement,1138235.098,WEB,mobile,United States
20210131,1612091078995027,page_view,1138235.098,WEB,mobile,United States
20210131,1612091122582415,page_view,1138235.098,WEB,mobile,United States
20210131,1612091054173958,page_view,1138235.098,WEB,mobile,United States
20210131,1612091047978685,user_engagement,1138235.098,WEB,mobile,United States
20210131,1612091167103802,user_engagement,1138235.098,WEB,mobile,United States
20210131,1.61209E+15,user_engagement,1138235.098,WEB,mobile,United States
20210131,1612091111064391,page_view,1138235.098,WEB,mobile,United States
20210131,1612098229938546,page_view,1147925.544,WEB,mobile,Japan
20210131,1612098225939017,session_start,1147925.544,WEB,mobile,Japan
20210131,1612098225939017,first_visit,1147925.544,WEB,mobile,Japan
20210131,1612098225939017,page_view,1147925.544,WEB,mobile,Japan
20210131,1612135988076683,page_view,1173058.127,WEB,desktop,United States
20210131,1612130479082942,session_start,1173058.127,WEB,desktop,United States
20210131,1612130686465198,user_engagement,1173058.127,WEB,desktop,United States
20210131,1612130484074651,page_view,1173058.127,WEB,desktop,United States
20210131,1612130711770452,page_view,1173058.127,WEB,desktop,United States
20210131,1612130692058937,page_view,1173058.127,WEB,desktop,United States
20210131,1612135988076683,session_start,1173058.127,WEB,desktop,United States
20210131,1612135993068385,page_view,1173058.127,WEB,desktop,United States
20210131,1612130531510356,scroll,1173058.127,WEB,desktop,United States
20210131,1612130479082942,page_view,1173058.127,WEB,desktop,United States
20210131,1612099065709387,scroll,1189219.245,WEB,desktop,United Kingdom
20210131,1612099070076141,user_engagement,1189219.245,WEB,desktop,United Kingdom
20210131,1612099052395858,page_view,1189219.245,WEB,desktop,United Kingdom
20210131,1612099052395858,session_start,1189219.245,WEB,desktop,United Kingdom
20210131,1612099057353768,page_view,1189219.245,WEB,desktop,United Kingdom
20210131,1612099052395858,first_visit,1189219.245,WEB,desktop,United Kingdom
20210131,1612053687913657,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053401333133,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053263357683,first_visit,1221278.918,WEB,mobile,Brazil
20210131,1612055206936853,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053392786278,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053395527929,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053268328068,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053687913657,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053718203764,scroll,1221278.918,WEB,mobile,Brazil
20210131,1612053293388106,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053268328068,view_item,1221278.918,WEB,mobile,Brazil
20210131,1612053307006812,scroll,1221278.918,WEB,mobile,Brazil
20210131,1612053682295008,user_engagement,1221278.918,WEB,mobile,Brazil
20210131,1612053693270541,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053299108417,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053263357683,page_view,1221278.918,WEB,mobile,Brazil
20210131,1612053263357683,session_start,1221278.918,WEB,mobile,Brazil
20210131,1612053411168327,scroll,1221278.918,WEB,mobile,Brazil
20210131,1612101020412437,view_item,1221511.432,WEB,desktop,United States
20210131,1612101020412437,page_view,1221511.432,WEB,desktop,United States
20210131,1612103363998289,first_visit,1238287.352,WEB,mobile,United States
20210131,1612103363998289,session_start,1238287.352,WEB,mobile,United States
20210131,1612103363998289,page_view,1238287.352,WEB,mobile,United States
20210131,1612103369053042,page_view,1238287.352,WEB,mobile,United States
20210131,1.61213E+15,session_start,1241994.897,WEB,desktop,United States
20210131,1.61213E+15,first_visit,1241994.897,WEB,desktop,United States
20210131,1.61213E+15,page_view,1241994.897,WEB,desktop,United States
20210131,1612133916818428,user_engagement,1241994.897,WEB,desktop,United States
20210131,1612133916818428,page_view,1241994.897,WEB,desktop,United States
20210131,1612082664180957,page_view,1249176.844,WEB,desktop,Japan
20210131,1612082658814111,session_start,1249176.844,WEB,desktop,Japan
20210131,1612082658814111,first_visit,1249176.844,WEB,desktop,Japan
20210131,1612082658814111,page_view,1249176.844,WEB,desktop,Japan
20210131,1612083238195047,user_engagement,1249176.844,WEB,desktop,Japan
20210131,1612083234773319,scroll,1249176.844,WEB,desktop,Japan
20210131,1612133705444763,first_visit,1250087.634,WEB,mobile,Canada
20210131,1612133705444763,page_view,1250087.634,WEB,mobile,Canada
20210131,1612133705444763,session_start,1250087.634,WEB,mobile,Canada
20210131,1612133710505907,view_item,1250087.634,WEB,mobile,Canada
20210131,1612133710505907,page_view,1250087.634,WEB,mobile,Canada
20210131,1612054929215696,page_view,1252858.826,WEB,desktop,Japan
20210131,1612054929215696,first_visit,1252858.826,WEB,desktop,Japan
20210131,1612054934903902,page_view,1252858.826,WEB,desktop,Japan
20210131,1612054929215696,session_start,1252858.826,WEB,desktop,Japan
20210131,1612054934903902,user_engagement,1252858.826,WEB,desktop,Japan
20210131,1612104838097861,first_visit,1275618.955,WEB,mobile,Italy
20210131,1612104854647213,user_engagement,1275618.955,WEB,mobile,Italy
20210131,1612104860799111,page_view,1275618.955,WEB,mobile,Italy
20210131,1612104838097861,session_start,1275618.955,WEB,mobile,Italy
20210131,1612104874555373,user_engagement,1275618.955,WEB,mobile,Italy
20210131,1612104838097861,page_view,1275618.955,WEB,mobile,Italy
20210131,1.6121E+15,page_view,1275618.955,WEB,mobile,Italy
20210131,1612058477407027,page_view,1292144.125,WEB,mobile,United States
20210131,1612058472402871,session_start,1292144.125,WEB,mobile,United States
20210131,1612058472402871,page_view,1292144.125,WEB,mobile,United States
20210131,1612058477751029,user_engagement,1292144.125,WEB,mobile,United States
20210131,1612058472402871,first_visit,1292144.125,WEB,mobile,United States
20210131,1612137580397192,page_view,1299518.434,WEB,mobile,United States
20210131,1612137580397192,first_visit,1299518.434,WEB,mobile,United States
20210131,1612137580397192,session_start,1299518.434,WEB,mobile,United States
20210131,1612084427643781,page_view,1301187.351,WEB,mobile,Ireland
20210131,1612084471564393,page_view,1301187.351,WEB,mobile,Ireland
20210131,1612084422620852,first_visit,1301187.351,WEB,mobile,Ireland
20210131,1612084498844192,scroll,1301187.351,WEB,mobile,Ireland
20210131,1612084454213799,page_view,1301187.351,WEB,mobile,Ireland
20210131,1612084422620852,page_view,1301187.351,WEB,mobile,Ireland
20210131,1612084422620852,session_start,1301187.351,WEB,mobile,Ireland
20210131,1612084462378654,scroll,1301187.351,WEB,mobile,Ireland
20210131,1612084465876247,user_engagement,1301187.351,WEB,mobile,Ireland
20210131,1612084518560466,user_engagement,1301187.351,WEB,mobile,Ireland
20210131,1612084448328442,user_engagement,1301187.351,WEB,mobile,Ireland
20210131,1612110550871176,session_start,1307513.483,WEB,desktop,Singapore
20210131,1612110553779422,page_view,1307513.483,WEB,desktop,Singapore
20210131,1612110550871176,page_view,1307513.483,WEB,desktop,Singapore
20210131,1612110550871176,first_visit,1307513.483,WEB,desktop,Singapore
20210131,1612110553779422,user_engagement,1307513.483,WEB,desktop,Singapore
20210131,1612126815721052,page_view,1309660.808,WEB,mobile,(not set)
20210131,1612126820624767,page_view,1309660.808,WEB,mobile,(not set)
20210131,1612126815721052,first_visit,1309660.808,WEB,mobile,(not set)
20210131,1612126815721052,session_start,1309660.808,WEB,mobile,(not set)
20210131,1612126831096883,user_engagement,1309660.808,WEB,mobile,(not set)
20210131,1612126820624767,scroll,1309660.808,WEB,mobile,(not set)
20210131,1612100788146386,user_engagement,1313458.809,WEB,desktop,United States
20210131,1612100788146386,session_start,1313458.809,WEB,desktop,United States
