user_pseudo_id,total_events,page_views,scrolls,engagements,sessions,device,country,active_days,engagement_rate,scroll_rate,session_rate
62800873.9,1,0,0,1,0,mobile,United States,1,1.0,,0.0
63026020.45,2,0,1,1,0,desktop,United States,1,0.5,,0.0
63143192.63,1,1,0,0,0,mobile,Canada,1,0.0,0.0,0.0
63243250.92,1,0,0,0,0,mobile,United States,1,0.0,,0.0
63296428.07,1,0,0,0,1,mobile,United States,1,0.0,,1.0
63298365.49,1,0,0,1,0,mobile,United States,1,1.0,,0.0
63336637.23,1,0,1,0,0,mobile,Portugal,1,0.0,,0.0
63348164.21,1,0,0,1,0,desktop,France,1,1.0,,0.0
63368808.26,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
63609897.75,1,0,0,1,0,desktop,United States,1,1.0,,0.0
63641722.73,1,0,0,1,0,desktop,United States,1,1.0,,0.0
63724694.76,1,0,0,0,1,mobile,South Korea,1,0.0,,1.0
63809076.65,1,0,0,0,0,desktop,Lithuania,1,0.0,,0.0
63903909.01,1,0,0,1,0,desktop,United States,1,1.0,,0.0
63908470.08,2,0,0,1,0,desktop,United States,1,0.5,,0.0
63926235.84,1,0,0,0,0,mobile,Portugal,1,0.0,,0.0
63978619.43,1,0,0,0,0,desktop,United States,1,0.0,,0.0
64176753.79,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
64193625.1,1,1,0,0,0,mobile,Russia,1,0.0,0.0,0.0
64279873.45,1,1,0,0,0,desktop,Israel,1,0.0,0.0,0.0
64310314.13,1,0,0,0,1,mobile,Canada,1,0.0,,1.0
64369086.54,1,0,0,0,0,mobile,Canada,1,0.0,,0.0
64487188.34,1,0,0,0,1,mobile,India,1,0.0,,1.0
64588379.64,1,0,0,1,0,mobile,Norway,1,1.0,,0.0
64650339.32,1,0,0,0,1,desktop,Switzerland,1,0.0,,1.0
64751400.71,1,0,0,0,0,desktop,United States,1,0.0,,0.0
64831298.83,1,0,0,1,0,desktop,Ireland,1,1.0,,0.0
64849535.85,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
64883341.77,3,2,0,0,0,desktop,United States,1,0.0,0.0,0.0
65114675.88,1,0,0,1,0,mobile,United States,1,1.0,,0.0
65172897.69,4,1,0,3,0,desktop,Ukraine,1,0.75,0.0,0.0
65267262.15,1,1,0,0,0,desktop,Finland,1,0.0,0.0,0.0
65267616.63,1,0,0,0,1,desktop,Singapore,1,0.0,,1.0
65383788.04,1,0,0,0,0,desktop,United States,1,0.0,,0.0
65499372.36,1,0,0,0,0,mobile,United Kingdom,1,0.0,,0.0
65763247.63,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
65766438.68,1,0,0,1,0,mobile,United States,1,1.0,,0.0
65835455.77,1,0,0,1,0,desktop,United States,1,1.0,,0.0
65874651.92,2,1,0,1,0,mobile,United States,1,0.5,0.0,0.0
65929295.65,1,0,0,0,0,mobile,United States,1,0.0,,0.0
65978078.39,1,0,1,0,0,mobile,United States,1,0.0,,0.0
66003152.63,1,0,1,0,0,desktop,New Zealand,1,0.0,,0.0
66070798.41,1,0,0,1,0,mobile,United States,1,1.0,,0.0
66216890.43,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
66358921.1,1,0,0,0,1,desktop,United States,1,0.0,,1.0
66366633.84,1,0,0,0,0,mobile,Tunisia,1,0.0,,0.0
66516081.69,2,2,0,0,0,mobile,Ukraine,1,0.0,0.0,0.0
66542534.86,1,0,0,0,1,mobile,United States,1,0.0,,1.0
66711238.51,2,1,0,0,0,mobile,(not set),1,0.0,0.0,0.0
66749893.95,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
66823848.87,1,0,0,0,0,desktop,United States,1,0.0,,0.0
66837805.69,1,0,1,0,0,desktop,United States,1,0.0,,0.0
66859648.3,1,0,0,1,0,mobile,India,1,1.0,,0.0
67023530.79,1,0,0,1,0,mobile,Costa Rica,1,1.0,,0.0
67159739.81,1,1,0,0,0,desktop,Argentina,1,0.0,0.0,0.0
67323172.68,1,0,1,0,0,mobile,United States,1,0.0,,0.0
67334987.78,1,0,1,0,0,mobile,United States,1,0.0,,0.0
67411236.79,1,0,0,0,0,desktop,India,1,0.0,,0.0
67418349.78,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
67432870.73,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
67558690.21,1,0,0,1,0,desktop,India,1,1.0,,0.0
67571063.84,1,0,0,1,0,desktop,United States,1,1.0,,0.0
67595424.71,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
67691017.07,1,0,0,0,1,mobile,United States,1,0.0,,1.0
67694191.01,1,0,1,0,0,mobile,Australia,1,0.0,,0.0
67722903.35,1,0,1,0,0,desktop,India,1,0.0,,0.0
67766473.79,1,1,0,0,0,mobile,(not set),1,0.0,0.0,0.0
67810822.62,1,1,0,0,0,desktop,France,1,0.0,0.0,0.0
67866911.12,1,0,1,0,0,desktop,Kuwait,1,0.0,,0.0
67933811.07,2,0,0,2,0,desktop,Belgium,2,1.0,,0.0
68049257.56,1,0,0,1,0,mobile,United States,1,1.0,,0.0
68058299.57,1,0,1,0,0,mobile,Russia,1,0.0,,0.0
68101037.1,1,1,0,0,0,mobile,Switzerland,1,0.0,0.0,0.0
68117198.99,1,0,1,0,0,desktop,Indonesia,1,0.0,,0.0
68177457.7,1,0,0,0,1,mobile,India,1,0.0,,1.0
68272358.43,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
68360428.72,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
68400179.54,1,0,0,0,0,desktop,Netherlands,1,0.0,,0.0
68415513.85,1,1,0,0,0,mobile,Ireland,1,0.0,0.0,0.0
68456616.1,1,0,1,0,0,desktop,Brazil,1,0.0,,0.0
68479894.21,1,1,0,0,0,mobile,China,1,0.0,0.0,0.0
68545281.56,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
68603631.09,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
68639812.38,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
68656819.17,1,0,0,0,0,mobile,India,1,0.0,,0.0
68669847.47,1,0,1,0,0,mobile,Hungary,1,0.0,,0.0
68687510.73,1,1,0,0,0,mobile,Russia,1,0.0,0.0,0.0
68705814.91,1,0,0,1,0,mobile,Canada,1,1.0,,0.0
68757709.25,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
68819035.65,1,0,0,0,0,mobile,Italy,1,0.0,,0.0
68859062.96,1,0,0,0,1,desktop,Canada,1,0.0,,1.0
68875407.3,1,1,0,0,0,desktop,Peru,1,0.0,0.0,0.0
68912557.85,1,0,0,0,1,desktop,United States,1,0.0,,1.0
68919352.0,1,0,0,0,1,mobile,Netherlands,1,0.0,,1.0
68955424.04,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
68974174.62,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
69181820.63,1,0,0,1,0,mobile,United States,1,1.0,,0.0
69268549.82,1,0,1,0,0,mobile,United States,1,0.0,,0.0
69269879.36,1,0,0,1,0,mobile,Japan,1,1.0,,0.0
69363870.27,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
69625316.08,1,0,0,0,0,desktop,United States,1,0.0,,0.0
69671491.44,1,0,0,1,0,desktop,United States,1,1.0,,0.0
69796648.68,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
69859192.38,1,1,0,0,0,desktop,Malaysia,1,0.0,0.0,0.0
69919181.09,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
69972477.41,1,0,0,0,0,mobile,Ecuador,1,0.0,,0.0
69988929.65,1,0,0,0,0,mobile,United States,1,0.0,,0.0
70070907.46,1,0,0,1,0,desktop,France,1,1.0,,0.0
70115899.15,1,0,0,0,0,mobile,United States,1,0.0,,0.0
70154199.65,1,0,0,1,0,mobile,South Korea,1,1.0,,0.0
70211945.02,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
70218120.31,2,1,0,1,0,desktop,United States,1,0.5,0.0,0.0
70255746.74,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
70400016.86,1,1,0,0,0,mobile,Argentina,1,0.0,0.0,0.0
70426480.79,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
70663679.78,1,0,0,1,0,mobile,Colombia,1,1.0,,0.0
70781247.07,1,0,0,1,0,desktop,United States,1,1.0,,0.0
70795944.64,1,0,0,0,1,mobile,United States,1,0.0,,1.0
70891004.3,1,0,1,0,0,desktop,Indonesia,1,0.0,,0.0
70951123.31,1,0,0,1,0,desktop,Japan,1,1.0,,0.0
70969614.13,1,1,0,0,0,mobile,France,1,0.0,0.0,0.0
70976274.54,1,0,0,0,0,mobile,United States,1,0.0,,0.0
71185718.65,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
71295900.04,1,0,0,0,1,desktop,United Kingdom,1,0.0,,1.0
71317199.56,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
71331670.88,1,0,0,0,1,mobile,Romania,1,0.0,,1.0
71460928.4,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
71522603.92,1,0,0,0,0,mobile,United Kingdom,1,0.0,,0.0
71600930.22,1,1,0,0,0,desktop,South Korea,1,0.0,0.0,0.0
71687426.82,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
71688956.22,1,0,0,0,0,desktop,United States,1,0.0,,0.0
71744018.09,1,0,0,0,1,desktop,Russia,1,0.0,,1.0
71774034.95,1,0,0,1,0,desktop,Iceland,1,1.0,,0.0
71970492.63,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
72003576.69,1,0,0,0,1,desktop,United States,1,0.0,,1.0
72015709.23,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
72040880.07,1,1,0,0,0,desktop,Vietnam,1,0.0,0.0,0.0
72045112.43,1,0,1,0,0,mobile,United Kingdom,1,0.0,,0.0
72139220.88,1,1,0,0,0,desktop,Canada,1,0.0,0.0,0.0
72416421.99,1,0,0,0,1,mobile,United States,1,0.0,,1.0
72460253.17,1,1,0,0,0,desktop,Sweden,1,0.0,0.0,0.0
72514154.23,1,0,0,0,0,mobile,United States,1,0.0,,0.0
72522849.64,8,6,0,2,0,desktop,India,1,0.25,0.0,0.0
72529521.08,1,0,0,0,0,mobile,United Kingdom,1,0.0,,0.0
72553955.6,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
72700027.79,1,0,0,0,1,mobile,France,1,0.0,,1.0
72780128.62,1,0,1,0,0,desktop,Netherlands,1,0.0,,0.0
72830183.98,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
72843174.56,1,1,0,0,0,mobile,Germany,1,0.0,0.0,0.0
72849527.39,1,0,0,0,0,mobile,France,1,0.0,,0.0
72912045.49,1,0,1,0,0,desktop,United States,1,0.0,,0.0
73226484.63,1,0,0,0,0,desktop,United States,1,0.0,,0.0
73317479.43,2,1,0,1,0,mobile,United States,1,0.5,0.0,0.0
73323699.75,1,1,0,0,0,mobile,Netherlands,1,0.0,0.0,0.0
73345553.83,1,1,0,0,0,mobile,Japan,1,0.0,0.0,0.0
73581797.58,1,0,0,0,1,desktop,Colombia,1,0.0,,1.0
73619692.29,1,0,0,0,1,desktop,United States,1,0.0,,1.0
73653827.6,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
73684387.57,1,0,0,0,1,mobile,India,1,0.0,,1.0
73699619.14,1,0,1,0,0,mobile,Canada,1,0.0,,0.0
73744073.08,1,1,0,0,0,desktop,United Kingdom,1,0.0,0.0,0.0
73898390.53,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
73946232.4,1,0,0,0,0,desktop,Saudi Arabia,1,0.0,,0.0
74064327.0,1,0,0,1,0,mobile,United States,1,1.0,,0.0
74135480.11,1,0,0,0,0,desktop,United States,1,0.0,,0.0
74186606.63,1,0,0,0,0,desktop,Austria,1,0.0,,0.0
74239438.1,1,0,0,1,0,mobile,India,1,1.0,,0.0
74344619.33,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
74349510.42,1,0,0,0,1,desktop,United States,1,0.0,,1.0
74446556.88,1,0,0,0,0,desktop,China,1,0.0,,0.0
74492965.13,1,0,0,0,1,mobile,India,1,0.0,,1.0
74533260.44,2,0,1,0,0,desktop,United States,2,0.0,,0.0
74563189.75,1,0,0,1,0,mobile,Germany,1,1.0,,0.0
74605198.21,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
74703344.89,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
74823154.66,1,0,0,1,0,desktop,United States,1,1.0,,0.0
74823156.25,1,0,0,0,1,desktop,Australia,1,0.0,,1.0
74919707.66,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
75096602.12,2,0,0,0,0,desktop,India,1,0.0,,0.0
75472580.81,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
75613498.92,1,0,0,1,0,desktop,Canada,1,1.0,,0.0
75616676.31,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
75777559.06,1,0,0,0,0,mobile,India,1,0.0,,0.0
75850025.55,1,0,0,1,0,desktop,Singapore,1,1.0,,0.0
75939083.33,1,0,0,1,0,desktop,Germany,1,1.0,,0.0
76011066.04,1,0,0,0,0,desktop,Taiwan,1,0.0,,0.0
76039695.68,2,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
76106193.52,1,0,0,0,0,desktop,India,1,0.0,,0.0
76124036.24,1,0,1,0,0,desktop,(not set),1,0.0,,0.0
76126932.45,1,0,0,0,1,desktop,Canada,1,0.0,,1.0
76176541.79,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
76481826.79,1,0,0,0,1,desktop,United States,1,0.0,,1.0
76591709.03,1,0,0,0,0,mobile,United States,1,0.0,,0.0
76784344.91,1,1,0,0,0,mobile,Japan,1,0.0,0.0,0.0
76892070.11,1,1,0,0,0,desktop,United Kingdom,1,0.0,0.0,0.0
77052125.08,2,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
77121779.52,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
77137495.68,1,0,0,0,0,desktop,United States,1,0.0,,0.0
77148955.95,1,0,1,0,0,desktop,United States,1,0.0,,0.0
77171441.26,1,0,1,0,0,mobile,United States,1,0.0,,0.0
77340373.7,2,1,0,1,0,desktop,Germany,1,0.5,0.0,0.0
77459834.59,2,1,0,1,0,desktop,United States,1,0.5,0.0,0.0
77504551.85,1,0,0,0,0,desktop,United States,1,0.0,,0.0
77572289.05,1,0,0,0,0,mobile,Canada,1,0.0,,0.0
77613685.88,1,0,0,0,0,desktop,United States,1,0.0,,0.0
77810333.68,1,0,0,1,0,desktop,United States,1,1.0,,0.0
77860436.57,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
77886137.73,1,0,0,1,0,desktop,United States,1,1.0,,0.0
77961182.57,1,0,0,0,0,mobile,Japan,1,0.0,,0.0
78018360.79,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
78119460.52,1,0,0,0,0,mobile,Taiwan,1,0.0,,0.0
78221431.27,1,0,1,0,0,desktop,Canada,1,0.0,,0.0
78264867.89,1,0,0,1,0,desktop,United States,1,1.0,,0.0
78286251.39,1,0,0,0,1,desktop,France,1,0.0,,1.0
78372702.31,1,0,0,1,0,tablet,India,1,1.0,,0.0
78480481.71,1,0,1,0,0,mobile,Poland,1,0.0,,0.0
78549897.55,1,0,0,0,0,desktop,Taiwan,1,0.0,,0.0
78671796.67,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
78672401.0,1,1,0,0,0,desktop,Canada,1,0.0,0.0,0.0
78699581.61,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
78750334.72,1,0,0,1,0,desktop,Canada,1,1.0,,0.0
78833321.36,1,0,0,0,0,desktop,Austria,1,0.0,,0.0
78839661.7,1,0,0,1,0,mobile,Egypt,1,1.0,,0.0
79073265.2,1,0,0,0,0,desktop,Japan,1,0.0,,0.0
79080724.01,1,0,0,1,0,desktop,Russia,1,1.0,,0.0
79379013.72,1,0,0,0,1,mobile,United States,1,0.0,,1.0
79453318.18,1,0,0,0,0,mobile,United States,1,0.0,,0.0
79509413.05,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
79553508.15,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
79725886.52,1,0,1,0,0,desktop,Greece,1,0.0,,0.0
79738620.98,1,0,0,0,1,desktop,United States,1,0.0,,1.0
79782800.86,1,0,0,0,0,desktop,United States,1,0.0,,0.0
80195674.12,1,0,0,1,0,mobile,India,1,1.0,,0.0
80435974.95,3,1,0,1,0,desktop,United States,1,0.3333333333333333,0.0,0.0
80534747.49,2,0,1,0,0,desktop,Vietnam,1,0.0,,0.0
80552007.25,1,1,0,0,0,mobile,Brazil,1,0.0,0.0,0.0
80634443.38,1,1,0,0,0,desktop,Sri Lanka,1,0.0,0.0,0.0
80743335.37,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
80968856.16,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
81046632.2,1,0,0,0,0,desktop,United States,1,0.0,,0.0
81151480.07,1,0,1,0,0,mobile,Pakistan,1,0.0,,0.0
81389848.82,1,0,0,0,1,desktop,Thailand,1,0.0,,1.0
81575463.47,1,0,0,0,1,mobile,Spain,1,0.0,,1.0
81629486.97,1,1,0,0,0,mobile,Canada,1,0.0,0.0,0.0
81735867.41,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
81758072.37,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
81799032.7,1,1,0,0,0,desktop,Switzerland,1,0.0,0.0,0.0
82208273.13,1,0,1,0,0,mobile,United Kingdom,1,0.0,,0.0
82339103.79,1,0,0,0,1,mobile,United States,1,0.0,,1.0
82395559.03,1,1,0,0,0,desktop,Canada,1,0.0,0.0,0.0
82412760.75,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
82730255.58,1,0,0,0,1,desktop,United States,1,0.0,,1.0
82814987.28,1,1,0,0,0,desktop,Singapore,1,0.0,0.0,0.0
82854287.05,1,0,0,0,0,desktop,United States,1,0.0,,0.0
82895261.51,1,1,0,0,0,desktop,Slovakia,1,0.0,0.0,0.0
82992022.55,1,0,0,1,0,desktop,United States,1,1.0,,0.0
83141271.62,1,0,0,1,0,desktop,India,1,1.0,,0.0
83470597.76,1,1,0,0,0,mobile,Australia,1,0.0,0.0,0.0
83474988.38,2,0,0,0,0,desktop,United States,1,0.0,,0.0
83590596.84,1,0,0,0,1,tablet,Bulgaria,1,0.0,,1.0
83666473.01,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
83726588.16,1,1,0,0,0,desktop,Spain,1,0.0,0.0,0.0
84044457.38,1,0,0,0,0,tablet,Taiwan,1,0.0,,0.0
84050345.26,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
84061827.92,1,0,0,0,0,mobile,India,1,0.0,,0.0
84159581.56,1,1,0,0,0,desktop,Taiwan,1,0.0,0.0,0.0
84251245.63,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
84331524.66,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
84411596.13,1,0,1,0,0,mobile,United States,1,0.0,,0.0
84469481.93,1,0,0,0,1,desktop,Denmark,1,0.0,,1.0
84505235.38,1,1,0,0,0,mobile,Canada,1,0.0,0.0,0.0
84520887.24,2,2,0,0,0,desktop,United States,1,0.0,0.0,0.0
84647660.67,2,0,1,0,0,mobile,India,1,0.0,,0.0
84760862.0,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
84761563.37,1,1,0,0,0,desktop,Slovakia,1,0.0,0.0,0.0
85140018.64,1,0,0,0,0,desktop,United States,1,0.0,,0.0
85143797.29,2,1,0,1,0,desktop,Hong Kong,1,0.5,0.0,0.0
85149684.46,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
85240315.87,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
85275470.7,1,1,0,0,0,mobile,Canada,1,0.0,0.0,0.0
85305313.76,1,0,0,0,0,desktop,United States,1,0.0,,0.0
85322126.42,1,0,0,0,0,mobile,Kenya,1,0.0,,0.0
85427944.08,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
85518583.11,1,0,0,0,1,mobile,India,1,0.0,,1.0
85667516.57,1,0,0,0,0,tablet,Taiwan,1,0.0,,0.0
85776855.14,1,0,0,0,1,mobile,China,1,0.0,,1.0
85902021.25,1,1,0,0,0,mobile,South Korea,1,0.0,0.0,0.0
85925370.48,1,0,1,0,0,desktop,France,1,0.0,,0.0
85945407.58,1,1,0,0,0,mobile,Canada,1,0.0,0.0,0.0
85958053.19,1,0,0,1,0,desktop,Canada,1,1.0,,0.0
86106706.63,2,1,0,0,0,tablet,Ireland,1,0.0,0.0,0.0
86109401.25,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
86162767.55,1,1,0,0,0,desktop,Greece,1,0.0,0.0,0.0
86219125.19,1,0,0,0,1,desktop,Japan,1,0.0,,1.0
86515138.76,1,0,0,1,0,mobile,United States,1,1.0,,0.0
86539204.37,1,0,1,0,0,mobile,United States,1,0.0,,0.0
86564056.6,1,0,0,1,0,desktop,United States,1,1.0,,0.0
86603979.83,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
86641463.12,1,0,0,0,0,desktop,South Korea,1,0.0,,0.0
86712545.0,1,0,0,1,0,desktop,India,1,1.0,,0.0
86879548.11,1,0,0,0,0,desktop,Indonesia,1,0.0,,0.0
86955799.89,2,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
87035146.07,3,1,1,1,0,mobile,India,2,0.3333333333333333,1.0,0.0
87047667.1,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
87116489.53,2,1,0,1,0,mobile,Spain,1,0.5,0.0,0.0
87261492.19,1,0,0,0,0,mobile,Canada,1,0.0,,0.0
87363923.22,1,1,0,0,0,mobile,South Korea,1,0.0,0.0,0.0
87396777.97,1,1,0,0,0,mobile,China,1,0.0,0.0,0.0
87428921.59,1,0,1,0,0,desktop,Portugal,1,0.0,,0.0
87497448.12,2,1,0,1,0,tablet,United States,1,0.5,0.0,0.0
87650913.49,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
87686060.09,1,0,0,1,0,desktop,United States,1,1.0,,0.0
87824716.59,1,1,0,0,0,tablet,United States,1,0.0,0.0,0.0
87877408.48,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
87998603.18,1,0,0,0,1,mobile,India,1,0.0,,1.0
88185018.21,1,0,1,0,0,desktop,Netherlands,1,0.0,,0.0
88442247.59,1,0,1,0,0,mobile,Ukraine,1,0.0,,0.0
88555928.06,1,0,1,0,0,mobile,India,1,0.0,,0.0
88556407.25,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
88678152.65,1,0,0,1,0,desktop,United States,1,1.0,,0.0
88697664.48,1,0,0,1,0,mobile,United States,1,1.0,,0.0
88753751.02,1,0,0,1,0,mobile,United Arab Emirates,1,1.0,,0.0
88756662.64,1,0,1,0,0,mobile,India,1,0.0,,0.0
88760398.91,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
88761817.1,2,1,0,0,1,mobile,United States,1,0.0,0.0,0.5
88773949.02,1,0,0,0,0,desktop,Canada,1,0.0,,0.0
89028115.37,1,0,0,0,1,mobile,Pakistan,1,0.0,,1.0
89110010.28,1,0,0,0,0,mobile,United States,1,0.0,,0.0
89284109.39,1,0,0,0,0,mobile,United States,1,0.0,,0.0
89605607.51,1,0,1,0,0,mobile,India,1,0.0,,0.0
89685443.28,1,0,0,1,0,desktop,India,1,1.0,,0.0
89696918.57,1,0,0,0,0,mobile,Germany,1,0.0,,0.0
89873035.96,2,1,0,1,0,desktop,China,1,0.5,0.0,0.0
89893992.05,1,0,0,0,0,mobile,United States,1,0.0,,0.0
90001043.18,1,0,0,0,1,mobile,Canada,1,0.0,,1.0
90129897.39,1,1,0,0,0,mobile,Poland,1,0.0,0.0,0.0
90182586.46,3,1,0,2,0,mobile,United States,1,0.6666666666666666,0.0,0.0
90337156.75,1,1,0,0,0,desktop,Switzerland,1,0.0,0.0,0.0
90388066.46,1,0,0,0,1,desktop,United States,1,0.0,,1.0
90602378.79,1,0,0,1,0,mobile,China,1,1.0,,0.0
90918502.38,1,0,1,0,0,desktop,United States,1,0.0,,0.0
90945046.74,1,0,1,0,0,desktop,Spain,1,0.0,,0.0
90946299.11,1,0,0,1,0,mobile,United States,1,1.0,,0.0
91418377.93,1,1,0,0,0,desktop,Taiwan,1,0.0,0.0,0.0
91533304.16,1,1,0,0,0,desktop,Greece,1,0.0,0.0,0.0
91605660.04,1,0,0,0,1,desktop,India,1,0.0,,1.0
91614676.99,1,0,0,0,0,desktop,United States,1,0.0,,0.0
91672325.49,1,1,0,0,0,desktop,Italy,1,0.0,0.0,0.0
91885368.68,1,0,0,0,0,desktop,Spain,1,0.0,,0.0
91936375.57,1,1,0,0,0,desktop,China,1,0.0,0.0,0.0
91972327.99,1,1,0,0,0,desktop,Ukraine,1,0.0,0.0,0.0
92123439.49,1,0,0,1,0,desktop,Ireland,1,1.0,,0.0
94217248.79,1,1,0,0,0,mobile,Germany,1,0.0,0.0,0.0
97081968.58,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
97155617.92,1,1,0,0,0,mobile,Thailand,1,0.0,0.0,0.0
97543068.39,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
97906347.72,1,0,0,1,0,mobile,Greece,1,1.0,,0.0
98080078.98,1,0,0,0,0,desktop,United States,1,0.0,,0.0
99054789.21,1,0,0,0,1,mobile,United States,1,0.0,,1.0
99173203.42,1,1,0,0,0,desktop,India,1,0.0,0.0,0.0
99492412.65,1,0,0,0,0,desktop,United States,1,0.0,,0.0
256395614.3,1,0,0,0,1,mobile,India,1,0.0,,1.0
390574897.8,1,0,0,1,0,mobile,United States,1,1.0,,0.0
571937419.8,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
628363133.0,1,0,0,0,0,mobile,United Kingdom,1,0.0,,0.0
740697692.7,1,1,0,0,0,mobile,United States,1,0.0,0.0,0.0
896871879.1,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
1031978440.0,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
1181671930.0,2,2,0,0,0,desktop,Canada,1,0.0,0.0,0.0
1245892050.0,1,1,0,0,0,mobile,Vietnam,1,0.0,0.0,0.0
1282107683.0,1,0,0,1,0,desktop,Colombia,1,1.0,,0.0
1717386108.0,1,0,0,1,0,desktop,Dominican Republic,1,1.0,,0.0
2011520104.0,1,0,0,1,0,mobile,India,1,1.0,,0.0
2203587928.0,1,1,0,0,0,mobile,India,1,0.0,0.0,0.0
2326362455.0,1,1,0,0,0,desktop,Japan,1,0.0,0.0,0.0
2378874666.0,2,1,0,1,0,desktop,India,1,0.5,0.0,0.0
2566614718.0,2,0,0,1,0,desktop,India,1,0.5,,0.0
2933537547.0,1,0,0,1,0,desktop,India,1,1.0,,0.0
3009949154.0,1,0,0,0,1,mobile,Slovakia,1,0.0,,1.0
3109490624.0,1,1,0,0,0,desktop,Poland,1,0.0,0.0,0.0
3529786185.0,1,0,0,0,0,mobile,Mexico,1,0.0,,0.0
3545914545.0,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
3657020547.0,1,1,0,0,0,desktop,United States,1,0.0,0.0,0.0
3660202690.0,1,0,0,0,0,desktop,United States,1,0.0,,0.0
3685680420.0,1,0,0,1,0,desktop,United States,1,1.0,,0.0
3706959164.0,1,0,0,1,0,desktop,Canada,1,1.0,,0.0
3804451782.0,1,0,0,0,0,desktop,Japan,1,0.0,,0.0
